metro,location,state,area_type,status_signal,archetype,archetype_rule,status_label,wealth,home_cost,education,occupation,wealth_gap,signal_strength,composite_score
NYC,"Kew Gardens, Queens, New York",,,57.5,Affluent,affluent_residual,Affluent & Ascendant,58.15581133932394,18.25620415427149,70.05111111111111,72.74269004170561,0.3464682639134497,strong,57.5
NYC,"Kips Bay, Manhattan, New York",,,74.6,Affluent,affluent_residual,Affluent & Ascendant,85.00123938180798,37.03776670147166,76.31888888888888,77.61992437045589,0.6339045936005888,strong,74.6
NYC,"Larchmont, NY",,,81.8,Affluent,affluent_residual,Affluent & Ascendant,81.44032914865784,67.74092354974563,98.45333333333333,76.50523385893885,0.5436179754165434,dominant,81.8
NYC,"Lawrence, NY",,,81.4,Established,established_credential_wealth,Established Prestige,88.4029102566759,60.29497863458343,80.0,85.48040254738495,0.7201537095170244,dominant,81.4
NYC,"Leonia, NJ",,,51.5,Affluent,affluent_residual,Affluent & Ascendant,59.19287793279145,27.222657495121496,49.852777777777774,54.05148867752746,0.3244390754555712,strong,51.5
NYC,"Little Italy, Manhattan, New York",,,57.8,Affluent,affluent_residual,Affluent & Ascendant,60.80222037882472,42.28629910774949,57.77444444444445,62.63070429321053,0.39074732204371565,strong,57.8
NYC,"Long Beach, NY",,,47.4,Affluent,affluent_residual,Affluent & Ascendant,58.613697334183314,31.678100788997376,29.563333333333333,51.574576739050414,0.17650567864235,moderate,47.4
NYC,"Long Island City, Queens, New York",,,68.2,Affluent,affluent_residual,Affluent & Ascendant,65.09713504426146,62.24486651603025,73.795,73.90226617436242,0.28129057629491155,strong,68.2
NYC,"Lower East Side, Manhattan, New York",,,68.3,Affluent,affluent_residual,Affluent & Ascendant,72.54191104160049,43.70072555024977,76.74777777777777,68.84327313780283,0.6212008552737688,strong,68.3
NYC,"Lynbrook, NY",,,41.3,Working Class,working_class_low_wealth,Working Community,45.06265131374255,24.060404091531577,47.48611111111111,52.7633785790626,0.2519920235277555,moderate,41.3
NYC,"Madison, NJ",,,68.2,Affluent,affluent_residual,Affluent & Ascendant,75.88314650338356,31.27397894828301,73.95666666666668,72.72957669636637,0.4226951991044896,strong,68.2
NYC,"Malverne, NY",,,62.8,Affluent,affluent_residual,Affluent & Ascendant,72.06467511904084,28.859350950014672,63.56500000000001,66.67161033124444,0.3058989541063969,strong,62.8
NYC,"Mamaroneck, NY",,,72.1,Affluent,affluent_residual,Affluent & Ascendant,98.21135019397235,32.30954116511357,48.80500000000001,66.52473197643143,0.9688459858220105,strong,72.1
NYC,"Manhasset, NY",,,69.6,Affluent,affluent_residual,Affluent & Ascendant,91.57072453117243,48.27235387333104,56.18333333333334,49.82751206013238,0.8004734084571518,strong,69.6
NYC,"Manhattanville, Manhattan, New York",,,15.0,Working Class,working_class_low_wealth,Working Community,,0.0,20.0,32.9185520361991,,faint,15.0
NYC,"Maplewood, NJ",,,83.4,Established,established_credential_wealth,Established Prestige,76.36308176807351,44.67061796796425,92.35555555555555,88.94680686960098,0.4148847399057919,dominant,83.4
NYC,"Maspeth, Queens, New York",,,35.1,Working Class,working_class_low_wealth,Working Community,45.83350764875652,40.74558459002597,10.130555555555556,33.57121998576644,0.4922121384895432,moderate,35.1
NYC,"Merrick, NY",,,61.9,Affluent,affluent_residual,Affluent & Ascendant,63.04068366742064,38.149101763436164,63.11444444444445,75.69917745279042,0.07709631170792143,strong,61.9
NYC,"Midtown East, Manhattan, New York",,,72.7,Transitional,transitional_cost_wealth_gap,In Transition,44.39988918317727,100.0,100.0,21.87624875124875,0.24295172065776627,strong,72.7
NYC,"Midtown, Manhattan, New York",,,37.5,Working Class,working_class_low_wealth,Working Community,36.69036021856161,29.086669485416504,41.91722222222223,47.10646496360782,0.19757575757575757,moderate,37.5
NYC,"Millburn, NJ",,,86.6,Established,established_credential_wealth,Established Prestige,67.61361619819577,51.752853226483516,100.0,92.84193308630857,0.19304268113443948,dominant,86.6
NYC,"Mineola, NY",,,47.6,Working Class,working_class_low_wealth,Working Community,50.71056786337334,26.03049806501411,65.41555555555556,51.858136941798364,0.17389311894830312,moderate,47.6
NYC,"Montclair, NJ",,,64.0,Affluent,affluent_residual,Affluent & Ascendant,73.39446331171689,20.67588367554876,78.91111111111111,60.58964932126696,0.3396156363468201,strong,64.0
NYC,"Morningside Heights, Manhattan, New York",,,81.4,Affluent,affluent_residual,Affluent & Ascendant,77.75572349945357,77.899536320703,100.0,73.5499741531569,0.4501950690170782,dominant,81.4
NYC,"Morris Park, Bronx, New York",,,42.2,Working Class,working_class_low_wealth,Working Community,41.08641731747697,29.187699945595096,59.788888888888906,42.82045274313316,0.4810579167478636,moderate,42.2
NYC,"Morristown, NJ",,,48.8,Working Class,working_class_low_wealth,Working Community,48.28711140253574,25.21215133756752,64.45333333333333,67.78134146555198,0.17152720086669324,moderate,48.8
NYC,"Mott Haven, Bronx, New York",,,33.0,Transitional,transitional_cost_wealth_gap,In Transition,24.29779471446514,53.00057940968912,8.382777777777779,20.212255041470158,0.4850694153216049,moderate,33.0
NYC,"Mount Kisco, NY",,,31.7,Working Class,working_class_low_wealth,Working Community,31.197032768576836,8.85026831164462,45.888333333333335,51.40406468531468,0.08748480691220505,moderate,31.7
NYC,"Mount Vernon, NY",,,32.6,Working Class,working_class_low_wealth,Working Community,48.129106586072986,22.23175276229907,20.607777777777777,29.190526454677396,0.749427943007493,moderate,32.6
NYC,"Murray Hill, Manhattan, New York",,,85.3,Established,established_credential_wealth,Established Prestige,77.00307163558786,61.5881685248694,88.97777777777777,93.97160988070078,0.43111163612799996,dominant,85.3
NYC,"New Canaan, CT",,,80.7,Affluent,affluent_residual,Affluent & Ascendant,86.00226783239552,71.01936198254093,81.87222222222222,74.90874646260896,0.6592855966565435,dominant,80.7
NYC,"New Dorp, Staten Island, New York",,,48.0,Affluent,affluent_residual,Affluent & Ascendant,56.76650314137183,38.93208782982025,41.43555555555555,41.88666005275002,0.2887779880714346,moderate,48.0
NYC,"New Hyde Park, NY",,,53.7,Affluent,affluent_residual,Affluent & Ascendant,61.33716634042023,34.441283874881854,43.62611111111111,60.90699255814788,0.16527222026489582,strong,53.7
NYC,"New Rochelle, NY",,,67.7,Affluent,affluent_residual,Affluent & Ascendant,77.62400683382427,24.641329237558477,81.12555555555556,64.11058478078054,0.5369771271669712,strong,67.7
NYC,"NoHo, Manhattan, New York",,,89.9,Affluent,affluent_residual,Affluent & Ascendant,91.65467063070463,100.0,70.5338888888889,97.74627546366676,0.8026018556631345,dominant,89.9
NYC,"Nolita, Manhattan, New York",,,78.0,Affluent,affluent_residual,Affluent & Ascendant,89.35223154207428,65.92237526653099,62.50666666666667,77.10438854431787,0.773013357532894,dominant,78.0
NYC,"Norwalk, CT",,,39.1,Working Class,working_class_low_wealth,Working Community,47.69191977361623,25.040399555263914,33.23111111111111,49.76438820352623,0.17694192415611976,moderate,39.1
NYC,"Oceanside, NY",,,59.1,Affluent,affluent_residual,Affluent & Ascendant,62.269849617987646,30.046458857113123,66.035,66.83881578947368,0.172334456016621,strong,59.1
NYC,"Old Greenwich, CT",,,91.3,Established,established_credential_wealth,Established Prestige,81.59800308607925,83.11270806591834,98.80888888888889,90.46223776223775,0.5476157865528684,dominant,91.3
NYC,"Ossining, NY",,,49.3,Affluent,affluent_residual,Affluent & Ascendant,60.98515617721303,17.013529494074817,40.55777777777778,55.73661066688954,0.2629226680540683,moderate,49.3
NYC,"Ozone Park, Queens, New York",,,29.6,Working Class,working_class_low_wealth,Working Community,35.8696547477604,33.20871226070304,11.402222222222225,33.120546645783236,0.2040626021502586,moderate,29.6
NYC,"Park Slope, Brooklyn, New York",,,81.1,Affluent,affluent_residual,Affluent & Ascendant,73.49430020862307,100.0,86.16055555555558,79.1074574280681,0.34214699355648315,dominant,81.1
NYC,"Peekskill, NY",,,30.9,Working Class,working_class_low_wealth,Working Community,37.262204909134624,17.695485100280308,24.53277777777778,46.01057981883361,0.2566075387277298,moderate,30.9
NYC,"Pelham Bay, Bronx, New York",,,37.6,Working Class,working_class_low_wealth,Working Community,43.92730708440286,29.288730405773688,36.63666666666666,37.97506288419344,0.24240972963940177,moderate,37.6
NYC,"Pelham Manor, NY",,,87.9,Established,established_credential_wealth,Established Prestige,77.9794134241346,50.99007325213515,100.0,90.60817231548938,0.4558667106757977,dominant,87.9
NYC,"Pelham, NY",,,66.6,Affluent,affluent_residual,Affluent & Ascendant,74.14969726904386,37.573228140418195,69.23833333333333,68.98310563093816,0.35876453802651337,strong,66.6
NYC,"Pleasantville, NY",,,68.3,Affluent,affluent_residual,Affluent & Ascendant,71.94596605256888,34.08262574124786,76.16444444444444,77.92184667184667,0.30288909441946577,strong,68.3
NYC,"Port Chester, NY",,,26.5,Working Class,working_class_low_wealth,Working Community,31.567013640516556,27.682346088934086,21.400000000000002,19.364809694839927,0.23289022699631728,moderate,26.5
NYC,"Port Washington, NY",,,67.8,Affluent,affluent_residual,Affluent & Ascendant,75.75756735214398,43.0894912661693,59.63888888888889,76.66370684651315,0.3995319662337634,strong,67.8
NYC,"Prospect Heights, Brooklyn, New York",,,53.0,Working Class,working_class_low_wealth,Working Community,,0.0,100.0,77.6149444552946,,strong,53.0
NYC,"Red Hook, Brooklyn, New York",,,58.7,Working Class,working_class_low_wealth,Working Community,,0.0,100.0,100.0,,strong,58.7
NYC,"Rego Park, Queens, New York",,,53.7,Affluent,affluent_residual,Affluent & Ascendant,59.65203909290608,44.90298802637501,50.53055555555556,50.226420769682825,0.4908980651400304,strong,53.7
NYC,"Richmond Hill, Queens, New York",,,38.0,Working Class,working_class_low_wealth,Working Community,42.19931272675816,40.96280007940994,32.416111111111114,30.78978891478891,0.22793392784512814,moderate,38.0
NYC,"Ridgewood, NJ",,,46.1,Working Class,working_class_low_wealth,Working Community,,0.0,75.87555555555556,81.83718597427972,,moderate,46.1
NYC,"Ridgewood, Queens, New York",,,41.7,Working Class,working_class_low_wealth,Working Community,41.444365055845786,44.14525957503558,39.31277777777778,41.181718440038566,0.22111654319049057,moderate,41.7
NYC,"Riverdale, Bronx, New York",,,71.8,Affluent,affluent_residual,Affluent & Ascendant,75.24724310133709,40.356617318338394,74.17666666666668,85.15052586670623,0.38659273222732193,strong,71.8
NYC,"Riverside, CT",,,97.6,Established,established_credential_wealth,Established Prestige,100.0,100.0,100.0,91.87850846652168,1.0827053400647157,dominant,97.6
NYC,"Rockaway Beach, Queens, New York",,,16.6,Working Class,working_class_low_wealth,Working Community,,0.0,26.887222222222224,30.09495826153623,,faint,16.6
NYC,"Rockville Centre, NY",,,53.6,Affluent,affluent_residual,Affluent & Ascendant,59.76777362735199,23.600715497718987,55.232777777777784,60.676392572944295,0.3978092714333225,strong,53.6
NYC,"Roslyn, NY",,,81.6,Affluent,affluent_residual,Affluent & Ascendant,93.96099355196725,53.42490734243921,95.09333333333335,61.59391456001625,0.8610785044319356,dominant,81.6
NYC,"Rye, NY",,,87.0,Established,established_credential_wealth,Established Prestige,86.28235351813568,75.16666237287211,87.73333333333333,90.30991900290448,0.6663871487068651,dominant,87.0
NYC,"Scarsdale, NY",,,92.2,Established,established_credential_wealth,Established Prestige,85.48929030596395,65.52835647183447,100.0,95.31401729677592,0.6462790890409471,dominant,92.2
NYC,"Sheepshead Bay, Brooklyn, New York",,,52.1,Working Class,working_class_low_wealth,Working Community,53.87428469859461,43.60979813608904,54.72055555555556,58.520109364703956,0.4737429949535785,strong,52.1
NYC,"Short Hills, NJ",,,97.5,Established,established_credential_wealth,Established Prestige,100.0,83.78456062610596,100.0,97.00730913966208,1.1903602130515993,dominant,97.5
NYC,"Sleepy Hollow, NY",,,16.2,Working Class,working_class_low_wealth,Working Community,,0.0,30.93,23.355005483315058,,faint,16.2
NYC,"SoHo, Manhattan, New York",,,78.7,Affluent,affluent_residual,Affluent & Ascendant,77.81794013491857,100.0,73.165,70.35514072704154,0.45177256725295917,dominant,78.7
NYC,"South Orange, NJ",,,90.9,Established,established_credential_wealth,Established Prestige,82.8650470150312,43.20062477236574,100.0,100.0,0.5797415925815412,dominant,90.9
NYC,"Southport, CT",,,74.5,Affluent,affluent_residual,Affluent & Ascendant,74.32656972575612,37.916731705025406,97.79555555555555,79.19655416080582,0.36324912621348526,strong,74.5
NYC,"St. George, Staten Island, New York",,,49.2,Working Class,working_class_low_wealth,Working Community,51.854016731638495,32.07717110670282,66.07722222222223,48.47393434210841,0.4727377542351562,moderate,49.2
NYC,"Stamford, CT",,,50.6,Working Class,working_class_low_wealth,Working Community,51.52571996542008,32.78438432795296,61.19500000000001,63.58022744872576,0.6508571787145917,strong,50.6
NYC,"Stapleton, Staten Island, New York",,,26.0,Working Class,working_class_low_wealth,Working Community,40.488315740446936,29.49079132613087,5.23888888888889,14.089622306627383,0.7239661980303773,moderate,26.0
NYC,"Summit, NJ",,,71.6,Affluent,affluent_residual,Affluent & Ascendant,75.68478273009671,41.634652639597576,83.60277777777777,72.77381572754167,0.3976865174720185,strong,71.6
NYC,"Sunnyside, Queens, New York",,,18.7,Working Class,working_class_low_wealth,Working Community,,0.0,24.40888888888889,41.68487762237763,,faint,18.7
NYC,"Sunset Park, Brooklyn, New York",,,32.2,Transitional,transitional_cost_wealth_gap,In Transition,29.602371211963288,50.90924888399228,4.388333333333334,8.486847326696005,0.2640492812232808,moderate,32.2
NYC,"Tarrytown, NY",,,55.4,Affluent,affluent_residual,Affluent & Ascendant,56.98290414654704,30.980990613765098,58.575,66.82517482517483,0.29071936171930907,strong,55.4
NYC,"Tenafly, NJ",,,88.9,Established,established_credential_wealth,Established Prestige,76.74261705716053,63.67444752755732,100.0,90.68731885984738,0.42450782936594283,dominant,88.9
NYC,"Tottenville, Staten Island, New York",,,44.1,Working Class,working_class_low_wealth,Working Community,52.13968601473241,32.79448737397082,40.30722222222222,48.9433444297376,0.10798516564414358,moderate,44.1
NYC,"Tremont, Bronx, New York",,,23.2,Working Class,working_class_low_wealth,Working Community,42.39919896686267,13.659318216145577,11.797222222222222,9.312177386181181,0.9070445284994444,faint,23.2
NYC,"Tribeca, Manhattan, New York",,,91.6,Established,established_credential_wealth,Established Prestige,95.57463500290513,100.0,93.86666666666666,83.08085751380727,0.9019922652480546,dominant,91.6
NYC,"Tuckahoe, NY",,,65.1,Affluent,affluent_residual,Affluent & Ascendant,70.34894751664432,39.99290766169546,80.25166666666667,56.88371231417588,0.41106612606528703,strong,65.1
NYC,"Turtle Bay, Manhattan, New York",,,86.4,Established,established_credential_wealth,Established Prestige,76.1220781386428,44.7817514741607,96.12444444444445,94.17747470345634,0.40877411053108575,dominant,86.4
NYC,"Upper East Side, Manhattan, New York",,,86.2,Established,established_credential_wealth,Established Prestige,86.5410202864974,41.104242723659965,96.81777777777779,86.95055420890554,0.6729456256756362,dominant,86.2
NYC,"Upper West Side, Manhattan, New York",,,85.6,Established,established_credential_wealth,Established Prestige,79.5356050380835,50.01007778840282,100.0,82.43352712334844,0.4953238350823073,dominant,85.6
NYC,"Valley Stream, NY",,,44.8,Affluent,affluent_residual,Affluent & Ascendant,56.10492273117539,28.268322757969916,25.71611111111111,50.8170598419561,0.5107416798908587,moderate,44.8
NYC,"Washington Heights, Manhattan, New York",,,9.4,Working Class,working_class_low_wealth,Working Community,,0.0,18.129444444444445,13.104754063947311,,faint,9.4
NYC,"Weehawken, NJ",,,87.5,Established,established_credential_wealth,Established Prestige,71.17520810302081,52.54089081587653,94.9511111111111,100.0,0.2833465830538808,dominant,87.5
NYC,"West Orange, NJ",,,63.2,Affluent,affluent_residual,Affluent & Ascendant,79.06197671242477,21.660930662290028,59.875555555555565,61.930702086473275,0.5733817845025281,strong,63.2
NYC,"West Village, Manhattan, New York",,,81.6,Affluent,affluent_residual,Affluent & Ascendant,84.39525006123063,64.39681531783425,76.44444444444446,93.60546931865358,0.6185397787559934,dominant,81.6
NYC,"Westfield, NJ",,,68.2,Affluent,affluent_residual,Affluent & Ascendant,82.52498673172833,34.50695367399794,58.84722222222223,70.49678960280225,0.5711193890021597,strong,68.2
NYC,"Weston, CT",,,85.9,Established,established_credential_wealth,Established Prestige,75.46510966471101,43.26629457148183,97.60000000000001,91.481737428953,0.3921167229865638,dominant,85.9
NYC,"Westport, CT",,,89.4,Established,established_credential_wealth,Established Prestige,89.73182216528998,54.57665458847515,100.0,86.63914962043305,0.7538481736392297,dominant,89.4
NYC,"Westwood, NJ",,,24.0,Working Class,working_class_low_wealth,Working Community,36.581257725593005,10.956753406368252,16.72222222222222,25.942727213009025,0.3277807397925039,faint,24.0
NYC,"White Plains, NY",,,55.1,Affluent,affluent_residual,Affluent & Ascendant,59.918341324834756,29.44027609604158,57.98666666666668,60.476474818026226,0.6185417643345538,strong,55.1
NYC,"Williamsburg, Brooklyn, New York",,,80.3,Established,established_credential_wealth,Established Prestige,68.97709470265407,68.08442711435283,80.99555555555557,90.93194275012455,0.2276135787628464,dominant,80.3
NYC,"Wilton, CT",,,80.3,Established,established_credential_wealth,Established Prestige,77.67418103119655,36.477047647480475,82.88,93.32570860134469,0.44812756570605194,dominant,80.3
NYC,"Windsor Terrace, Brooklyn, New York",,,58.4,Affluent,affluent_residual,Affluent & Ascendant,58.180822389910006,44.53422684672315,64.19555555555556,63.67895445621663,0.4015672261150607,strong,58.4
NYC,"Woodmere, NY",,,67.8,Affluent,affluent_residual,Affluent & Ascendant,73.14512486114761,42.44289632102631,77.20666666666666,65.40815967951646,0.33329367819253214,strong,67.8
NYC,"Woodside, Queens, New York",,,31.7,Working Class,working_class_low_wealth,Working Community,34.73847580646131,31.243669810229434,22.84777777777778,36.96638727126532,0.24563319230131084,moderate,31.7
NYC,"Yonkers, NY",,,8.7,Working Class,working_class_low_wealth,Working Community,,0.0,9.321111111111112,21.830709397554315,,faint,8.7
NYC,"Yorktown Heights, NY",,,64.6,Affluent,affluent_residual,Affluent & Ascendant,77.60584364892703,29.526151987193376,65.18944444444443,61.08789317776356,0.4487080362210617,strong,64.6
NYC,"Yorkville, Manhattan, New York",,,81.9,Affluent,affluent_residual,Affluent & Ascendant,83.77012289338913,63.82094169481628,93.56444444444445,79.55349982377008,0.6026897251955449,dominant,81.9
